DATE,PRCP,TMAX,TMIN,PRCPT,YEAR
20090423,0,NULL,NULL,NULL,2009
20090423,0,53,31,0,2009
20090424,0,NULL,NULL,NULL,2009
20090424,0,NULL,NULL,NULL,2009
20090424,0,NULL,NULL,NULL,2009
20090424,0,NULL,NULL,NULL,2009
20090424,0,52,29,0,2009
20090425,0,NULL,NULL,NULL,2009
20090425,0,NULL,NULL,NULL,2009
20090425,0,NULL,NULL,NULL,2009
20090425,0,NULL,NULL,NULL,2009
20090425,0.03,51,36,0.03,2009
20090426,0.03,NULL,NULL,NULL,2009
20090426,0.03,NULL,NULL,NULL,2009
20090426,0.05,NULL,NULL,NULL,2009
20090426,0,NULL,NULL,NULL,2009
20090426,0.03,52,37,0.05,2009
20090427,0.1,NULL,NULL,NULL,2009
20090427,0.07,NULL,NULL,NULL,2009
20090427,0.04,NULL,NULL,NULL,2009
20090427,0.09,NULL,NULL,NULL,2009
20090427,0.07,NULL,NULL,NULL,2009
20090427,0.02,54,43,0.1,2009
20090428,0.18,NULL,NULL,NULL,2009
20090428,0.25,NULL,NULL,NULL,2009
20090428,0.29,NULL,NULL,NULL,2009
20090428,0.2,NULL,NULL,NULL,2009
20090428,0.37,NULL,NULL,NULL,2009
20090428,0.3,52,42,0.37,2009
20090429,0.22,NULL,NULL,NULL,2009
20090429,0.25,NULL,NULL,NULL,2009
20090429,0.28,NULL,NULL,NULL,2009
20090429,0.29,NULL,NULL,NULL,2009
20090429,0.21,NULL,NULL,NULL,2009
20090429,0.06,55,34,0.29,2009
20090430,0.27,NULL,NULL,NULL,2009
20090430,0.04,NULL,NULL,NULL,2009
20090430,0.25,NULL,NULL,NULL,2009
20090430,0,NULL,NULL,NULL,2009
20090430,0,NULL,NULL,NULL,2009
20090430,0.01,61,31,0.27,2009
20090501,0.03,NULL,NULL,NULL,2009
20090501,0.04,NULL,NULL,NULL,2009
20090501,0.1,NULL,NULL,NULL,2009
20090501,0.04,NULL,NULL,NULL,2009
20090501,0.48,NULL,NULL,NULL,2009
20090501,0.35,65,45,0.48,2009
20090502,0.51,NULL,NULL,NULL,2009
20090502,0.47,NULL,NULL,NULL,2009
20090502,0.43,NULL,NULL,NULL,2009
20090502,0.71,NULL,NULL,NULL,2009
20090502,0.47,NULL,NULL,NULL,2009
20090502,0.3,57,49,0.71,2009
20090503,0.42,NULL,NULL,NULL,2009
20090503,0.3,NULL,NULL,NULL,2009
20090503,0.42,NULL,NULL,NULL,2009
20090503,0.45,NULL,NULL,NULL,2009
20090503,0.21,NULL,NULL,NULL,2009
20090503,0.11,59,46,0.45,2009
20090504,0.03,NULL,NULL,NULL,2009
20090504,0.02,NULL,NULL,NULL,2009
20090504,0.01,NULL,NULL,NULL,2009
20090504,1.57,NULL,NULL,NULL,2009
20090504,0.94,58,45,1.57,2009
20090505,1.05,NULL,NULL,NULL,2009
20090505,1,NULL,NULL,NULL,2009
20090505,1.32,NULL,NULL,NULL,2009
20090505,1.3,NULL,NULL,NULL,2009
20090505,0.39,NULL,NULL,NULL,2009
20090505,0.13,58,51,1.32,2009
20090506,0.2,NULL,NULL,NULL,2009
20090506,0.27,NULL,NULL,NULL,2009
20090506,0.21,NULL,NULL,NULL,2009
20090506,0.26,NULL,NULL,NULL,2009
20090506,0.33,NULL,NULL,NULL,2009
20090506,0.21,57,50,0.33,2009
20090507,0.29,NULL,NULL,NULL,2009
20090507,0.14,NULL,NULL,NULL,2009
20090507,0.31,NULL,NULL,NULL,2009
20090507,0.16,NULL,NULL,NULL,2009
20090507,0.06,NULL,NULL,NULL,2009
20090507,0.06,58,38,0.31,2009
20090508,0.02,NULL,NULL,NULL,2009
20090508,0,NULL,NULL,NULL,2009
20090508,0,NULL,NULL,NULL,2009
20090508,0,NULL,NULL,NULL,2009
20090508,0,NULL,NULL,NULL,2009
20090508,0,55,32,0.02,2009
20090509,0.01,NULL,NULL,NULL,2009
20090509,0,NULL,NULL,NULL,2009
20090509,0,NULL,NULL,NULL,2009
20090509,0,NULL,NULL,NULL,2009
20090509,0,NULL,NULL,NULL,2009
20090509,0,55,45,0.01,2009
20090510,0,NULL,NULL,NULL,2009
20090510,0,NULL,NULL,NULL,2009
20090510,0,NULL,NULL,NULL,2009
20090510,0,NULL,NULL,NULL,2009
20090510,0,NULL,NULL,NULL,2009
20090510,0.01,56,45,0.01,2009
20090511,0.04,NULL,NULL,NULL,2009
20090511,0.03,NULL,NULL,NULL,2009
20090511,0.05,NULL,NULL,NULL,2009
20090511,0.03,NULL,NULL,NULL,2009
20090511,0.11,NULL,NULL,NULL,2009
20090511,0.07,56,46,0.11,2009
20090512,0.09,NULL,NULL,NULL,2009
20090512,0.08,NULL,NULL,NULL,2009
20090512,0.14,NULL,NULL,NULL,2009
20090512,0.1,NULL,NULL,NULL,2009
20090512,0.17,NULL,NULL,NULL,2009
20090512,0.07,56,36,0.17,2009
20090513,0.05,NULL,NULL,NULL,2009
20090513,0.06,NULL,NULL,NULL,2009
20090513,0.02,NULL,NULL,NULL,2009
20090513,0.07,NULL,NULL,NULL,2009
20090513,0.41,NULL,NULL,NULL,2009
20090513,0.15,55,35,0.41,2009
20090514,0.26,NULL,NULL,NULL,2009
20090514,0.2,NULL,NULL,NULL,2009
20090514,0.3,NULL,NULL,NULL,2009
20090514,0.34,NULL,NULL,NULL,2009
20090514,0.22,NULL,NULL,NULL,2009
20090514,0.12,55,42,0.34,2009
20090515,0.04,NULL,NULL,NULL,2009
20090515,0.07,NULL,NULL,NULL,2009
20090515,0.02,NULL,NULL,NULL,2009
20090515,0.1,NULL,NULL,NULL,2009
20090515,0,NULL,NULL,NULL,2009
20090515,0,61,40,0.1,2009
20090516,0,NULL,NULL,NULL,2009
20090516,0,NULL,NULL,NULL,2009
20090516,0,NULL,NULL,NULL,2009
20090516,0,NULL,NULL,NULL,2009
20090516,0,NULL,NULL,NULL,2009
20090516,0,66,39,0,2009
20090517,0,NULL,NULL,NULL,2009
20090517,0,NULL,NULL,NULL,2009
20090517,0,NULL,NULL,NULL,2009
20090517,0,NULL,NULL,NULL,2009
20090517,0,NULL,NULL,NULL,2009
20090517,0,61,36,0,2009
20090518,0,NULL,NULL,NULL,2009
20090518,0,NULL,NULL,NULL,2009
20090518,0,NULL,NULL,NULL,2009
20090518,0,NULL,NULL,NULL,2009
20090518,0,NULL,NULL,NULL,2009
20090518,0.03,60,49,0.03,2009
20090519,0.1,NULL,NULL,NULL,2009
20090519,0.06,NULL,NULL,NULL,2009
20090519,0.11,NULL,NULL,NULL,2009
20090519,0.12,NULL,NULL,NULL,2009
20090519,0.19,NULL,NULL,NULL,2009
20090519,0.07,58,37,0.19,2009
20090520,0.02,NULL,NULL,NULL,2009
20090520,0.05,NULL,NULL,NULL,2009
20090520,0,NULL,NULL,NULL,2009
20090520,0,NULL,NULL,NULL,2009
20090520,0,NULL,NULL,NULL,2009
20090520,0,57,31,0.05,2009
20090521,0.03,NULL,NULL,NULL,2009
20090521,0,NULL,NULL,NULL,2009
20090521,0,NULL,NULL,NULL,2009
20090521,0,NULL,NULL,NULL,2009
20090521,0,NULL,NULL,NULL,2009
20090521,0,56,40,0.03,2009
20090522,0.01,NULL,NULL,NULL,2009
20090522,0,NULL,NULL,NULL,2009
20090522,0,NULL,NULL,NULL,2009
20090522,0,NULL,NULL,NULL,2009
20090522,0,NULL,NULL,NULL,2009
20090522,0,55,49,0.01,2009
20090523,0,NULL,NULL,NULL,2009
20090523,0,NULL,NULL,NULL,2009
20090523,0,NULL,NULL,NULL,2009
20090523,0,NULL,NULL,NULL,2009
20090523,0,NULL,NULL,NULL,2009
20090523,0,54,48,0,2009
20090524,0,NULL,NULL,NULL,2009
20090524,0,NULL,NULL,NULL,2009
20090524,0,NULL,NULL,NULL,2009
20090524,0,NULL,NULL,NULL,2009
20090524,0,NULL,NULL,NULL,2009
20090524,0,55,48,0,2009
20090525,0,NULL,NULL,NULL,2009
20090525,0,NULL,NULL,NULL,2009
20090525,0,NULL,NULL,NULL,2009
20090525,0,NULL,NULL,NULL,2009
20090525,0,NULL,NULL,NULL,2009
20090525,0,58,41,0,2009
20090526,0,NULL,NULL,NULL,2009
20090526,0,NULL,NULL,NULL,2009
20090526,0,NULL,NULL,NULL,2009
20090526,0,NULL,NULL,NULL,2009
20090526,0,NULL,NULL,NULL,2009
20090526,0,66,37,0,2009
20090527,0,NULL,NULL,NULL,2009
20090527,0,NULL,NULL,NULL,2009
20090527,0,NULL,NULL,NULL,2009
20090527,0,NULL,NULL,NULL,2009
20090527,0,NULL,NULL,NULL,2009
20090527,0,58,45,0,2009
20090528,0,NULL,NULL,NULL,2009
20090528,0,NULL,NULL,NULL,2009
20090528,0,NULL,NULL,NULL,2009
20090528,0,NULL,NULL,NULL,2009
20090528,0,NULL,NULL,NULL,2009
20090528,0,62,40,0,2009
20090529,0,NULL,NULL,NULL,2009
20090529,0,NULL,NULL,NULL,2009
20090529,0,NULL,NULL,NULL,2009
20090529,0,NULL,NULL,NULL,2009
20090529,0,NULL,NULL,NULL,2009
20090529,0,62,40,0,2009
20090530,0,NULL,NULL,NULL,2009
20090530,0,NULL,NULL,NULL,2009
20090530,0,NULL,NULL,NULL,2009
20090530,0,NULL,NULL,NULL,2009
20090530,0,58,48,0,2009
20090531,0,NULL,NULL,NULL,2009
20090531,0,NULL,NULL,NULL,2009
20090531,0,NULL,NULL,NULL,2009
20090531,0,NULL,NULL,NULL,2009
20090531,0,59,50,0,2009
20090601,0.11,NULL,NULL,NULL,2009
20090601,0,NULL,NULL,NULL,2009
20090601,0,NULL,NULL,NULL,2009
20090601,0,NULL,NULL,NULL,2009
20090601,0.04,61,49,0.11,2009
20090602,0.14,NULL,NULL,NULL,2009
20090602,0.04,NULL,NULL,NULL,2009
20090602,0.05,NULL,NULL,NULL,2009
20090602,0.09,NULL,NULL,NULL,2009
20090602,0.23,NULL,NULL,NULL,2009
20090602,0.04,60,49,0.23,2009
20090603,0.26,NULL,NULL,NULL,2009
20090603,0.15,NULL,NULL,NULL,2009
20090603,0.21,NULL,NULL,NULL,2009
20090603,0.25,NULL,NULL,NULL,2009
20090603,0.17,NULL,NULL,NULL,2009
20090603,0.17,61,54,0.26,2009
20090604,0.11,NULL,NULL,NULL,2009
20090604,0.12,NULL,NULL,NULL,2009
20090604,0.14,NULL,NULL,NULL,2009
20090604,0.73,NULL,NULL,NULL,2009
20090604,0.28,59,49,0.73,2009
20090605,0.71,NULL,NULL,NULL,2009
20090605,0.67,NULL,NULL,NULL,2009
20090605,0.64,NULL,NULL,NULL,2009
20090605,0.06,NULL,NULL,NULL,2009
20090605,0,58,50,0.71,2009
20090606,0.03,NULL,NULL,NULL,2009
20090606,0.02,NULL,NULL,NULL,2009
20090606,0,NULL,NULL,NULL,2009
20090606,0,NULL,NULL,NULL,2009
20090606,0,62,53,0.03,2009
20090607,0.03,NULL,NULL,NULL,2009
20090607,0.02,NULL,NULL,NULL,2009
20090607,0,NULL,NULL,NULL,2009
20090607,0,NULL,NULL,NULL,2009
20090607,0,62,49,0.03,2009
20090608,0,NULL,NULL,NULL,2009
20090608,0,NULL,NULL,NULL,2009
20090608,0,NULL,NULL,NULL,2009
20090608,0,NULL,NULL,NULL,2009
20090608,0.02,61,50,0.02,2009
20090609,0,NULL,NULL,NULL,2009
20090609,0,NULL,NULL,NULL,2009
20090609,0,NULL,NULL,NULL,2009
20090609,0,NULL,NULL,NULL,2009
20090609,0,NULL,NULL,NULL,2009
20090609,0.04,61,51,0.04,2009
20090610,0.04,NULL,NULL,NULL,2009
20090610,0.03,NULL,NULL,NULL,2009
20090610,0.02,NULL,NULL,NULL,2009
20090610,0,NULL,NULL,NULL,2009
20090610,0,NULL,NULL,NULL,2009
20090610,0,65,52,0.04,2009
20090611,0.06,NULL,NULL,NULL,2009
20090611,0.04,NULL,NULL,NULL,2009
20090611,0,NULL,NULL,NULL,2009
20090611,0,NULL,NULL,NULL,2009
20090611,0,NULL,NULL,NULL,2009
20090611,0,63,51,0.06,2009
20090612,0.02,NULL,NULL,NULL,2009
20090612,0.03,NULL,NULL,NULL,2009
20090612,0.01,NULL,NULL,NULL,2009
20090612,0,NULL,NULL,NULL,2009
20090612,0,NULL,NULL,NULL,2009
20090612,0,63,55,0.03,2009
20090613,0,NULL,NULL,NULL,2009
20090613,0,NULL,NULL,NULL,2009
20090613,0,NULL,NULL,NULL,2009
20090613,0,NULL,NULL,NULL,2009
20090613,0.01,63,54,0.01,2009
20090614,0.01,NULL,NULL,NULL,2009
20090614,0,NULL,NULL,NULL,2009
20090614,0,NULL,NULL,NULL,2009
20090614,0,NULL,NULL,NULL,2009
20090614,0,64,49,0.01,2009
20090615,0,NULL,NULL,NULL,2009
20090615,0,NULL,NULL,NULL,2009
20090615,0,NULL,NULL,NULL,2009
20090615,0,NULL,NULL,NULL,2009
20090615,0,NULL,NULL,NULL,2009
20090615,0,64,47,0,2009
20090616,0,NULL,NULL,NULL,2009
20090616,0,NULL,NULL,NULL,2009
20090616,0,NULL,NULL,NULL,2009
20090616,0,NULL,NULL,NULL,2009
20090616,0,NULL,NULL,NULL,2009
20090616,0,62,50,0,2009
20090617,0,NULL,NULL,NULL,2009
20090617,0,NULL,NULL,NULL,2009
20090617,0,NULL,NULL,NULL,2009
20090617,0,NULL,NULL,NULL,2009
20090617,0,NULL,NULL,NULL,2009
20090617,0,68,54,0,2009
20090618,0.02,NULL,NULL,NULL,2009
20090618,0.02,NULL,NULL,NULL,2009
20090618,0.04,NULL,NULL,NULL,2009
20090618,0.02,NULL,NULL,NULL,2009
20090618,0,NULL,NULL,NULL,2009
20090618,0.01,67,56,0.04,2009
20090619,0.17,NULL,NULL,NULL,2009
20090619,0.16,NULL,NULL,NULL,2009
20090619,0.29,NULL,NULL,NULL,2009
20090619,0.16,NULL,NULL,NULL,2009
20090619,0.24,NULL,NULL,NULL,2009
20090619,0.17,61,46,0.29,2009
20090620,0.07,NULL,NULL,NULL,2009
20090620,0.07,NULL,NULL,NULL,2009
20090620,0.04,NULL,NULL,NULL,2009
20090620,0,NULL,NULL,NULL,2009
20090620,0,NULL,NULL,NULL,2009
20090620,0,61,44,0.07,2009
20090621,0.04,NULL,NULL,NULL,2009
20090621,0.14,NULL,NULL,NULL,2009
20090621,0.14,NULL,NULL,NULL,2009
20090621,0.07,NULL,NULL,NULL,2009
20090621,0.04,62,45,0.14,2009
20090622,0.01,NULL,NULL,NULL,2009
20090622,0.14,NULL,NULL,NULL,2009
20090622,0,NULL,NULL,NULL,2009
20090622,0,NULL,NULL,NULL,2009
20090622,0,62,37,0.14,2009
20090623,0.01,NULL,NULL,NULL,2009
20090623,0,NULL,NULL,NULL,2009
20090623,0,NULL,NULL,NULL,2009
20090623,0,NULL,NULL,NULL,2009
20090623,0,NULL,NULL,NULL,2009
20090623,0,62,42,0.01,2009
20090624,0.03,NULL,NULL,NULL,2009
20090624,0,NULL,NULL,NULL,2009
20090624,0,NULL,NULL,NULL,2009
20090624,0,NULL,NULL,NULL,2009
20090624,0,NULL,NULL,NULL,2009
20090624,0,70,45,0.03,2009
20090625,0,NULL,NULL,NULL,2009
20090625,0.03,NULL,NULL,NULL,2009
20090625,0.01,NULL,NULL,NULL,2009
20090625,0,NULL,NULL,NULL,2009
20090625,0,NULL,NULL,NULL,2009
20090625,0.02,61,54,0.03,2009
20090626,0.02,NULL,NULL,NULL,2009
20090626,0.03,NULL,NULL,NULL,2009
20090626,0,NULL,NULL,NULL,2009
20090626,0,NULL,NULL,NULL,2009
20090626,0,NULL,NULL,NULL,2009
20090626,0,59,50,0.03,2009
20090627,0,NULL,NULL,NULL,2009
20090627,0,NULL,NULL,NULL,2009
20090627,0,NULL,NULL,NULL,2009
20090627,0,NULL,NULL,NULL,2009
20090627,0,NULL,NULL,NULL,2009
20090627,0,63,40,0,2009
20090628,0,NULL,NULL,NULL,2009
20090628,0,NULL,NULL,NULL,2009
20090628,0,NULL,NULL,NULL,2009
20090628,0,NULL,NULL,NULL,2009
20090628,0,NULL,NULL,NULL,2009
20090628,0,59,51,0,2009
20090629,0,NULL,NULL,NULL,2009
20090629,0,NULL,NULL,NULL,2009
20090629,0,NULL,NULL,NULL,2009
20090629,0,NULL,NULL,NULL,2009
20090629,0,NULL,NULL,NULL,2009
20090629,0,57,49,0,2009
20090630,0,NULL,NULL,NULL,2009
20090630,0,NULL,NULL,NULL,2009
20090630,0,NULL,NULL,NULL,2009
20090630,0,NULL,NULL,NULL,2009
20090630,0,NULL,NULL,NULL,2009
20090630,0,57,47,0,2009
20090701,0,NULL,NULL,NULL,2009
20090701,0,NULL,NULL,NULL,2009
20090701,0,NULL,NULL,NULL,2009
20090701,0,NULL,NULL,NULL,2009
20090701,0,NULL,NULL,NULL,2009
20090701,0,60,41,0,2009
20090702,0,NULL,NULL,NULL,2009
20090702,0,NULL,NULL,NULL,2009
20090702,0,NULL,NULL,NULL,2009
20090702,0,NULL,NULL,NULL,2009
20090702,0,NULL,NULL,NULL,2009
20090702,0,65,40,0,2009
20090703,0,NULL,NULL,NULL,2009
20090703,0,NULL,NULL,NULL,2009
20090703,0,NULL,NULL,NULL,2009
20090703,0,NULL,NULL,NULL,2009
20090703,0,NULL,NULL,NULL,2009
20090703,0,59,52,0,2009
20090704,0,NULL,NULL,NULL,2009
20090704,0,NULL,NULL,NULL,2009
20090704,0,NULL,NULL,NULL,2009
20090704,0,NULL,NULL,NULL,2009
20090704,0,NULL,NULL,NULL,2009
20090704,0,61,50,0,2009
20090705,0,NULL,NULL,NULL,2009
20090705,0,NULL,NULL,NULL,2009
20090705,0,NULL,NULL,NULL,2009
20090705,0,NULL,NULL,NULL,2009
20090705,0,NULL,NULL,NULL,2009
20090705,0,60,49,0,2009
20090706,0,NULL,NULL,NULL,2009
20090706,0,NULL,NULL,NULL,2009
20090706,0,NULL,NULL,NULL,2009
20090706,0,NULL,NULL,NULL,2009
20090706,0,NULL,NULL,NULL,2009
20090706,0,66,47,0,2009
20090707,0,NULL,NULL,NULL,2009
20090707,0,NULL,NULL,NULL,2009
20090707,0,NULL,NULL,NULL,2009
20090707,0,NULL,NULL,NULL,2009
20090707,0,NULL,NULL,NULL,2009
20090707,0,65,43,0,2009
20090708,0,NULL,NULL,NULL,2009
20090708,0,NULL,NULL,NULL,2009
20090708,0,NULL,NULL,NULL,2009
20090708,0,NULL,NULL,NULL,2009
20090708,0,66,52,0,2009
20090709,0,NULL,NULL,NULL,2009
20090709,0,NULL,NULL,NULL,2009
20090709,0,NULL,NULL,NULL,2009
20090709,0,NULL,NULL,NULL,2009
20090709,0,63,53,0,2009
20090710,0.01,NULL,NULL,NULL,2009
20090710,0.05,NULL,NULL,NULL,2009
20090710,0,NULL,NULL,NULL,2009
20090710,0,NULL,NULL,NULL,2009
20090710,0.01,64,55,0.05,2009
20090711,0.04,NULL,NULL,NULL,2009
20090711,0.09,NULL,NULL,NULL,2009
20090711,0.18,NULL,NULL,NULL,2009
20090711,0.04,NULL,NULL,NULL,2009
20090711,0.07,62,56,0.18,2009
20090712,0.06,NULL,NULL,NULL,2009
20090712,0.08,NULL,NULL,NULL,2009
20090712,0.09,NULL,NULL,NULL,2009
20090712,0.17,NULL,NULL,NULL,2009
20090712,0.06,63,56,0.17,2009
20090713,0.03,NULL,NULL,NULL,2009
20090713,0.02,NULL,NULL,NULL,2009
20090713,0,NULL,NULL,NULL,2009
20090713,0,NULL,NULL,NULL,2009
20090713,0,NULL,NULL,NULL,2009
20090713,0,63,54,0.03,2009
20090714,0,NULL,NULL,NULL,2009
20090714,0,NULL,NULL,NULL,2009
20090714,0,NULL,NULL,NULL,2009
20090714,0,NULL,NULL,NULL,2009
20090714,0,NULL,NULL,NULL,2009
20090714,0,62,48,0,2009
20090715,0,NULL,NULL,NULL,2009
20090715,0,NULL,NULL,NULL,2009
20090715,0,NULL,NULL,NULL,2009
20090715,0,NULL,NULL,NULL,2009
20090715,0,NULL,NULL,NULL,2009
20090715,0,61,51,0,2009
20090716,0,NULL,NULL,NULL,2009
20090716,0,NULL,NULL,NULL,2009
20090716,0,NULL,NULL,NULL,2009
20090716,0,NULL,NULL,NULL,2009
20090716,0,NULL,NULL,NULL,2009
20090716,0,63,50,0,2009
20090717,0,NULL,NULL,NULL,2009
20090717,0,NULL,NULL,NULL,2009
20090717,0,NULL,NULL,NULL,2009
20090717,0,NULL,NULL,NULL,2009
20090717,0,NULL,NULL,NULL,2009
20090717,0,63,52,0,2009
20090718,0,NULL,NULL,NULL,2009
20090718,0,NULL,NULL,NULL,2009
20090718,0,NULL,NULL,NULL,2009
20090718,0,NULL,NULL,NULL,2009
20090718,0,NULL,NULL,NULL,2009
20090718,0,60,53,0,2009
20090719,0,NULL,NULL,NULL,2009
20090719,0,NULL,NULL,NULL,2009
20090719,0,NULL,NULL,NULL,2009
20090719,0,NULL,NULL,NULL,2009
20090719,0,NULL,NULL,NULL,2009
20090719,0,60,51,0,2009
20090720,0,NULL,NULL,NULL,2009
20090720,0,NULL,NULL,NULL,2009
20090720,0,NULL,NULL,NULL,2009
20090720,0,NULL,NULL,NULL,2009
20090720,0,NULL,NULL,NULL,2009
20090720,0.01,57,48,0.01,2009
20090721,0,NULL,NULL,NULL,2009
20090721,0,NULL,NULL,NULL,2009
20090721,0,NULL,NULL,NULL,2009
20090721,0,NULL,NULL,NULL,2009
20090721,0,NULL,NULL,NULL,2009
20090721,0.01,62,55,0.01,2009
20090722,0.01,NULL,NULL,NULL,2009
20090722,0.03,NULL,NULL,NULL,2009
20090722,0.02,NULL,NULL,NULL,2009
20090722,0,NULL,NULL,NULL,2009
20090722,0,NULL,NULL,NULL,2009
20090722,0.01,62,54,0.03,2009
20090723,0.01,NULL,NULL,NULL,2009
20090723,0,NULL,NULL,NULL,2009
20090723,0,NULL,NULL,NULL,2009
20090723,0,NULL,NULL,NULL,2009
20090723,0,NULL,NULL,NULL,2009
20090723,0.01,60,52,0.01,2009
20090724,0,NULL,NULL,NULL,2009
20090724,0,NULL,NULL,NULL,2009
20090724,0,NULL,NULL,NULL,2009
20090724,0,NULL,NULL,NULL,2009
20090724,0,NULL,NULL,NULL,2009
20090724,0.01,60,51,0.01,2009
20090725,0,NULL,NULL,NULL,2009
20090725,0,NULL,NULL,NULL,2009
20090725,0,NULL,NULL,NULL,2009
20090725,0,NULL,NULL,NULL,2009
20090725,0,NULL,NULL,NULL,2009
20090725,0,60,52,0,2009
20090726,0,NULL,NULL,NULL,2009
20090726,0,NULL,NULL,NULL,2009
20090726,0,NULL,NULL,NULL,2009
20090726,0,NULL,NULL,NULL,2009
20090726,0,NULL,NULL,NULL,2009
20090726,0,60,54,0,2009
20090727,0,NULL,NULL,NULL,2009
20090727,0,NULL,NULL,NULL,2009
20090727,0,NULL,NULL,NULL,2009
20090727,0,NULL,NULL,NULL,2009
20090727,0,NULL,NULL,NULL,2009
20090727,0,61,50,0,2009
20090728,0,NULL,NULL,NULL,2009
20090728,0,NULL,NULL,NULL,2009
20090728,0,NULL,NULL,NULL,2009
20090728,0,NULL,NULL,NULL,2009
20090728,0,NULL,NULL,NULL,2009
20090728,0,73,53,0,2009
20090729,0,NULL,NULL,NULL,2009
20090729,0,NULL,NULL,NULL,2009
20090729,0,NULL,NULL,NULL,2009
20090729,0,NULL,NULL,NULL,2009
20090729,0,NULL,NULL,NULL,2009
20090729,0,69,56,0,2009
20090730,0,NULL,NULL,NULL,2009
20090730,0,NULL,NULL,NULL,2009
20090730,0,NULL,NULL,NULL,2009
20090730,0,NULL,NULL,NULL,2009
20090730,0,NULL,NULL,NULL,2009
20090730,0,66,57,0,2009
20090731,0,NULL,NULL,NULL,2009
20090731,0,NULL,NULL,NULL,2009
20090731,0,NULL,NULL,NULL,2009
20090731,0,NULL,NULL,NULL,2009
20090731,0,NULL,NULL,NULL,2009
20090731,0,68,56,0,2009
20090801,0,NULL,NULL,NULL,2009
20090801,0,NULL,NULL,NULL,2009
20090801,0,NULL,NULL,NULL,2009
20090801,0,NULL,NULL,NULL,2009
20090801,0,NULL,NULL,NULL,2009
20090801,0,62,56,0,2009
20090802,0,NULL,NULL,NULL,2009
20090802,0,NULL,NULL,NULL,2009
20090802,0,NULL,NULL,NULL,2009
20090802,0,NULL,NULL,NULL,2009
20090802,0,NULL,NULL,NULL,2009
20090802,0,67,56,0,2009
20090803,0.01,NULL,NULL,NULL,2009
20090803,0.02,NULL,NULL,NULL,2009
20090803,0.04,NULL,NULL,NULL,2009
20090803,0.02,NULL,NULL,NULL,2009
20090803,0,NULL,NULL,NULL,2009
20090803,0.01,65,57,0.04,2009
20090804,0.03,NULL,NULL,NULL,2009
20090804,0.02,NULL,NULL,NULL,2009
20090804,0,NULL,NULL,NULL,2009
20090804,0,NULL,NULL,NULL,2009
20090804,0,NULL,NULL,NULL,2009
20090804,0,64,57,0.03,2009
20090805,0.01,NULL,NULL,NULL,2009
20090805,0,NULL,NULL,NULL,2009
20090805,0,NULL,NULL,NULL,2009
20090805,0,NULL,NULL,NULL,2009
20090805,0,NULL,NULL,NULL,2009
20090805,0,65,50,0.01,2009
20090806,0,NULL,NULL,NULL,2009
20090806,0,NULL,NULL,NULL,2009
20090806,0,NULL,NULL,NULL,2009
20090806,0,NULL,NULL,NULL,2009
20090806,0,65,52,0,2009
20090807,0.03,NULL,NULL,NULL,2009
20090807,0.04,NULL,NULL,NULL,2009
20090807,0.04,NULL,NULL,NULL,2009
20090807,0.07,NULL,NULL,NULL,2009
20090807,0.02,68,52,0.07,2009
20090808,0.01,NULL,NULL,NULL,2009
20090808,0,NULL,NULL,NULL,2009
20090808,0,NULL,NULL,NULL,2009
20090808,0,NULL,NULL,NULL,2009
20090808,0,70,53,0.01,2009
20090809,0.02,NULL,NULL,NULL,2009
20090809,0.02,NULL,NULL,NULL,2009
20090809,0.02,NULL,NULL,NULL,2009
20090809,0.03,NULL,NULL,NULL,2009
20090809,0,NULL,NULL,NULL,2009
20090809,0.02,66,47,0.03,2009
20090810,0.01,NULL,NULL,NULL,2009
20090810,0,NULL,NULL,NULL,2009
20090810,0,NULL,NULL,NULL,2009
20090810,0,NULL,NULL,NULL,2009
20090810,0,NULL,NULL,NULL,2009
20090810,0,74,41,0.01,2009
20090811,0,NULL,NULL,NULL,2009
20090811,0,NULL,NULL,NULL,2009
20090811,0,NULL,NULL,NULL,2009
20090811,0,NULL,NULL,NULL,2009
20090811,0,NULL,NULL,NULL,2009
20090811,0,75,57,0,2009
20090812,0.02,NULL,NULL,NULL,2009
20090812,0.01,NULL,NULL,NULL,2009
20090812,0.03,NULL,NULL,NULL,2009
20090812,0,NULL,NULL,NULL,2009
20090812,0,NULL,NULL,NULL,2009
20090812,0.02,71,58,0.03,2009
20090813,0.04,NULL,NULL,NULL,2009
20090813,0.03,NULL,NULL,NULL,2009
20090813,0.05,NULL,NULL,NULL,2009
20090813,0.06,NULL,NULL,NULL,2009
20090813,0,NULL,NULL,NULL,2009
20090813,0,68,47,0.06,2009
20090814,0,NULL,NULL,NULL,2009
20090814,0,NULL,NULL,NULL,2009
20090814,0,NULL,NULL,NULL,2009
20090814,0,NULL,NULL,NULL,2009
20090814,0,NULL,NULL,NULL,2009
20090814,0,66,44,0,2009
20090815,0,NULL,NULL,NULL,2009
20090815,0,NULL,NULL,NULL,2009
20090815,0,NULL,NULL,NULL,2009
20090815,0,NULL,NULL,NULL,2009
20090815,0,NULL,NULL,NULL,2009
20090815,0,65,44,0,2009
20090816,0,NULL,NULL,NULL,2009
20090816,0,NULL,NULL,NULL,2009
20090816,0,NULL,NULL,NULL,2009
20090816,0,NULL,NULL,NULL,2009
20090816,0,NULL,NULL,NULL,2009
20090816,0,63,43,0,2009
20090817,0,NULL,NULL,NULL,2009
20090817,0,NULL,NULL,NULL,2009
